rng_seed,bootstrap_iter,code,classifier,clf,test_size,acc,f1,shuffled
1156583004,2,coercive_control,Logistic Regression,LR,0.6,0.7880794701986755,0.5428571428571428,N
1156583004,2,coercive_control,Random Forest,RF,0.6,0.7880794701986755,0.7027027027027027,N
1156583004,2,coercive_control,Logistic Regression,LR,0.6,0.6556291390728477,0.21212121212121213,Y
1156583004,2,coercive_control,Random Forest,RF,0.6,0.6556291390728477,0.14035087719298245,Y
1156583004,2,coercive_control,Logistic Regression,LR,0.7,0.7954545454545454,0.5714285714285714,N
1156583004,2,coercive_control,Random Forest,RF,0.7,0.7954545454545454,0.6904761904761905,N
1156583004,2,coercive_control,Logistic Regression,LR,0.7,0.5852272727272727,0.26262626262626265,Y
1156583004,2,coercive_control,Random Forest,RF,0.7,0.5852272727272727,0.1686746987951807,Y
1156583004,2,coercive_control,Logistic Regression,LR,0.8,0.7711442786069652,0.6166666666666667,N
1156583004,2,coercive_control,Random Forest,RF,0.8,0.7711442786069652,0.6666666666666666,N
1156583004,2,coercive_control,Logistic Regression,LR,0.8,0.6368159203980099,0.16091954022988506,Y
1156583004,2,coercive_control,Random Forest,RF,0.8,0.6368159203980099,0.09302325581395349,Y
1156583004,2,coercive_control,Logistic Regression,LR,0.9,0.831858407079646,0.6346153846153846,N
1156583004,2,coercive_control,Random Forest,RF,0.9,0.831858407079646,0.5416666666666666,N
1156583004,2,coercive_control,Logistic Regression,LR,0.9,0.6592920353982301,0.2803738317757009,Y
1156583004,2,coercive_control,Random Forest,RF,0.9,0.6592920353982301,0.09090909090909091,Y
1157422092,2,existential_threat,Logistic Regression,LR,0.1,0.8846153846153846,0.6666666666666666,N
1157422092,2,existential_threat,Random Forest,RF,0.1,0.8846153846153846,0.75,N
1157422092,2,existential_threat,Logistic Regression,LR,0.1,0.8076923076923077,0.0,Y
1157422092,2,existential_threat,Random Forest,RF,0.1,0.8076923076923077,0.0,Y
1157422092,2,existential_threat,Logistic Regression,LR,0.2,0.8235294117647058,0.4,N
1157422092,2,existential_threat,Random Forest,RF,0.2,0.8235294117647058,0.5714285714285714,N
1157422092,2,existential_threat,Logistic Regression,LR,0.2,0.7647058823529411,0.0,Y
1157422092,2,existential_threat,Random Forest,RF,0.2,0.7647058823529411,0.0,Y
1157422092,2,existential_threat,Logistic Regression,LR,0.3,0.7894736842105263,0.38461538461538464,N
1157422092,2,existential_threat,Random Forest,RF,0.3,0.7894736842105263,0.6363636363636364,N
1157422092,2,existential_threat,Logistic Regression,LR,0.3,0.8157894736842105,0.0,Y
1157422092,2,existential_threat,Random Forest,RF,0.3,0.8157894736842105,0.0,Y
1157422092,2,existential_threat,Logistic Regression,LR,0.4,0.900990099009901,0.6666666666666666,N
1157422092,2,existential_threat,Random Forest,RF,0.4,0.900990099009901,0.5925925925925926,N
1157422092,2,existential_threat,Logistic Regression,LR,0.4,0.7920792079207921,0.16,Y
1157422092,2,existential_threat,Random Forest,RF,0.4,0.7920792079207921,0.0,Y
1157422092,2,existential_threat,Logistic Regression,LR,0.5,0.8492063492063492,0.4864864864864865,N
1157422092,2,existential_threat,Random Forest,RF,0.5,0.8492063492063492,0.5454545454545454,N
1157422092,2,existential_threat,Logistic Regression,LR,0.5,0.8015873015873016,0.13793103448275862,Y
1157422092,2,existential_threat,Random Forest,RF,0.5,0.8015873015873016,0.0625,Y
1157422092,2,existential_threat,Logistic Regression,LR,0.6,0.8410596026490066,0.4782608695652174,N
1157422092,2,existential_threat,Random Forest,RF,0.6,0.8410596026490066,0.4897959183673469,N
1157422092,2,existential_threat,Logistic Regression,LR,0.6,0.8013245033112583,0.0625,Y
1157422092,2,existential_threat,Random Forest,RF,0.6,0.8013245033112583,0.1111111111111111,Y
1157422092,2,existential_threat,Logistic Regression,LR,0.7,0.7784090909090909,0.36065573770491804,N
1157422092,2,existential_threat,Random Forest,RF,0.7,0.7784090909090909,0.38095238095238093,N
1157422092,2,existential_threat,Logistic Regression,LR,0.7,0.7727272727272727,0.09090909090909091,Y
1157422092,2,existential_threat,Random Forest,RF,0.7,0.7727272727272727,0.05263157894736842,Y
1157422092,2,existential_threat,Logistic Regression,LR,0.8,0.8208955223880597,0.4,N
1157422092,2,existential_threat,Random Forest,RF,0.8,0.8208955223880597,0.37209302325581395,N
1157422092,2,existential_threat,Logistic Regression,LR,0.8,0.7711442786069652,0.14814814814814814,Y
1157422092,2,existential_threat,Random Forest,RF,0.8,0.7711442786069652,0.0,Y
1157422092,2,existential_threat,Logistic Regression,LR,0.9,0.8185840707964602,0.19607843137254902,N
1157422092,2,existential_threat,Random Forest,RF,0.9,0.8185840707964602,0.20833333333333334,N
1157422092,2,existential_threat,Logistic Regression,LR,0.9,0.7920353982300885,0.0784313725490196,Y
1157422092,2,existential_threat,Random Forest,RF,0.9,0.7920353982300885,0.0,Y
1544348240,3,id_target_gps,Logistic Regression,LR,0.1,0.8461538461538461,0.6666666666666666,N
1544348240,3,id_target_gps,Random Forest,RF,0.1,0.8461538461538461,0.7692307692307693,N
1544348240,3,id_target_gps,Logistic Regression,LR,0.1,0.6923076923076923,0.0,Y
1544348240,3,id_target_gps,Random Forest,RF,0.1,0.6923076923076923,0.25,Y
1544348240,3,id_target_gps,Logistic Regression,LR,0.2,0.7843137254901961,0.47619047619047616,N
1544348240,3,id_target_gps,Random Forest,RF,0.2,0.7843137254901961,0.6956521739130435,N
1544348240,3,id_target_gps,Logistic Regression,LR,0.2,0.6862745098039216,0.2,Y
1544348240,3,id_target_gps,Random Forest,RF,0.2,0.6862745098039216,0.11764705882352941,Y
1544348240,3,id_target_gps,Logistic Regression,LR,0.3,0.7894736842105263,0.5555555555555556,N
1544348240,3,id_target_gps,Random Forest,RF,0.3,0.7894736842105263,0.8205128205128205,N
1544348240,3,id_target_gps,Logistic Regression,LR,0.3,0.6842105263157895,0.07692307692307693,Y
1544348240,3,id_target_gps,Random Forest,RF,0.3,0.6842105263157895,0.1935483870967742,Y
1544348240,3,id_target_gps,Logistic Regression,LR,0.4,0.801980198019802,0.5833333333333334,N
1544348240,3,id_target_gps,Random Forest,RF,0.4,0.801980198019802,0.6818181818181818,N
1544348240,3,id_target_gps,Logistic Regression,LR,0.4,0.6732673267326733,0.0,Y
1544348240,3,id_target_gps,Random Forest,RF,0.4,0.6732673267326733,0.10810810810810811,Y
1544348240,3,id_target_gps,Logistic Regression,LR,0.5,0.8015873015873016,0.576271186440678,N
1544348240,3,id_target_gps,Random Forest,RF,0.5,0.8015873015873016,0.6557377049180327,N
1544348240,3,id_target_gps,Logistic Regression,LR,0.5,0.6587301587301587,0.044444444444444446,Y
1544348240,3,id_target_gps,Random Forest,RF,0.5,0.6587301587301587,0.09302325581395349,Y
1544348240,3,id_target_gps,Logistic Regression,LR,0.6,0.8278145695364238,0.675,N
1544348240,3,id_target_gps,Random Forest,RF,0.6,0.8278145695364238,0.676923076923077,N
1544348240,3,id_target_gps,Logistic Regression,LR,0.6,0.6688741721854304,0.13793103448275862,Y
1544348240,3,id_target_gps,Random Forest,RF,0.6,0.6688741721854304,0.07017543859649122,Y
1544348240,3,id_target_gps,Logistic Regression,LR,0.7,0.8181818181818182,0.6,N
1544348240,3,id_target_gps,Random Forest,RF,0.7,0.8181818181818182,0.6923076923076923,N
1544348240,3,id_target_gps,Logistic Regression,LR,0.7,0.6704545454545454,0.17142857142857143,Y
1544348240,3,id_target_gps,Random Forest,RF,0.7,0.6704545454545454,0.07017543859649122,Y
1544348240,3,id_target_gps,Logistic Regression,LR,0.8,0.7810945273631841,0.56,N
1544348240,3,id_target_gps,Random Forest,RF,0.8,0.7810945273631841,0.6097560975609756,N
1544348240,3,id_target_gps,Logistic Regression,LR,0.8,0.6517412935323383,0.18604651162790697,Y
1544348240,3,id_target_gps,Random Forest,RF,0.8,0.6517412935323383,0.17142857142857143,Y
1544348240,3,id_target_gps,Logistic Regression,LR,0.9,0.7876106194690266,0.5932203389830508,N
1544348240,3,id_target_gps,Random Forest,RF,0.9,0.7876106194690266,0.45,N
1544348240,3,id_target_gps,Logistic Regression,LR,0.9,0.6504424778761062,0.23300970873786409,Y
1544348240,3,id_target_gps,Random Forest,RF,0.9,0.6504424778761062,0.0821917808219178,Y
1545839952,3,coercive_control,Logistic Regression,LR,0.1,0.9230769230769231,0.875,N
1545839952,3,coercive_control,Random Forest,RF,0.1,0.9230769230769231,1.0,N
1545839952,3,coercive_control,Logistic Regression,LR,0.1,0.6923076923076923,0.0,Y
1545839952,3,coercive_control,Random Forest,RF,0.1,0.6923076923076923,0.2222222222222222,Y
1545839952,3,coercive_control,Logistic Regression,LR,0.2,0.8235294117647058,0.5714285714285714,N
1545839952,3,coercive_control,Random Forest,RF,0.2,0.8235294117647058,0.8888888888888888,N
1545839952,3,coercive_control,Logistic Regression,LR,0.2,0.6862745098039216,0.1111111111111111,Y
1545839952,3,coercive_control,Random Forest,RF,0.2,0.6862745098039216,0.09090909090909091,Y
1545839952,3,coercive_control,Logistic Regression,LR,0.3,0.8289473684210527,0.6285714285714286,N
1545839952,3,coercive_control,Random Forest,RF,0.3,0.8289473684210527,0.8421052631578947,N
1545839952,3,coercive_control,Logistic Regression,LR,0.3,0.6447368421052632,0.12903225806451613,Y
1545839952,3,coercive_control,Random Forest,RF,0.3,0.6447368421052632,0.21428571428571427,Y
1545839952,3,coercive_control,Logistic Regression,LR,0.4,0.7524752475247525,0.5614035087719298,N
1545839952,3,coercive_control,Random Forest,RF,0.4,0.7524752475247525,0.6222222222222222,N
1545839952,3,coercive_control,Logistic Regression,LR,0.4,0.6435643564356436,0.21739130434782608,Y
1545839952,3,coercive_control,Random Forest,RF,0.4,0.6435643564356436,0.16216216216216217,Y
1545839952,3,coercive_control,Logistic Regression,LR,0.5,0.7857142857142857,0.5263157894736842,N
1545839952,3,coercive_control,Random Forest,RF,0.5,0.7857142857142857,0.6666666666666666,N
1545839952,3,coercive_control,Logistic Regression,LR,0.5,0.7063492063492064,0.0975609756097561,Y
1545839952,3,coercive_control,Random Forest,RF,0.5,0.7063492063492064,0.27450980392156865,Y
1545839952,3,coercive_control,Logistic Regression,LR,0.6,0.7748344370860927,0.5853658536585366,N
1545839952,3,coercive_control,Random Forest,RF,0.6,0.7748344370860927,0.7341772151898734,N
1545839952,3,coercive_control,Logistic Regression,LR,0.6,0.6688741721854304,0.24242424242424243,Y
1545839952,3,coercive_control,Random Forest,RF,0.6,0.6688741721854304,0.14035087719298245,Y
1545839952,3,coercive_control,Logistic Regression,LR,0.7,0.75,0.5416666666666666,N
1545839952,3,coercive_control,Random Forest,RF,0.7,0.75,0.6136363636363636,N
1545839952,3,coercive_control,Logistic Regression,LR,0.7,0.6477272727272727,0.225,Y
1545839952,3,coercive_control,Random Forest,RF,0.7,0.6477272727272727,0.12903225806451613,Y
1545839952,3,coercive_control,Logistic Regression,LR,0.8,0.8159203980099502,0.6336633663366337,N
1545839952,3,coercive_control,Random Forest,RF,0.8,0.8159203980099502,0.5434782608695652,N
1545839952,3,coercive_control,Logistic Regression,LR,0.8,0.572139303482587,0.24561403508771928,Y
1545839952,3,coercive_control,Random Forest,RF,0.8,0.572139303482587,0.20202020202020202,Y
1545839952,3,coercive_control,Logistic Regression,LR,0.9,0.7787610619469026,0.6268656716417911,N
1545839952,3,coercive_control,Random Forest,RF,0.9,0.7787610619469026,0.6078431372549019,N
1545839952,3,coercive_control,Logistic Regression,LR,0.9,0.6283185840707964,0.16,Y
1545839952,3,coercive_control,Random Forest,RF,0.9,0.6283185840707964,0.0547945205479452,Y
1546958736,3,existential_threat,Logistic Regression,LR,0.1,0.8076923076923077,0.4444444444444444,N
1546958736,3,existential_threat,Random Forest,RF,0.1,0.8076923076923077,0.6,N
1546958736,3,existential_threat,Logistic Regression,LR,0.1,0.7692307692307693,0.0,Y
1546958736,3,existential_threat,Random Forest,RF,0.1,0.7692307692307693,0.0,Y
1546958736,3,existential_threat,Logistic Regression,LR,0.2,0.803921568627451,0.2857142857142857,N
1546958736,3,existential_threat,Random Forest,RF,0.2,0.803921568627451,0.5714285714285714,N
1546958736,3,existential_threat,Logistic Regression,LR,0.2,0.8235294117647058,0.0,Y
1546958736,3,existential_threat,Random Forest,RF,0.2,0.8235294117647058,0.0,Y
1546958736,3,existential_threat,Logistic Regression,LR,0.3,0.9078947368421053,0.6666666666666666,N
1546958736,3,existential_threat,Random Forest,RF,0.3,0.9078947368421053,0.7272727272727273,N
1546958736,3,existential_threat,Logistic Regression,LR,0.3,0.8157894736842105,0.0,Y
1546958736,3,existential_threat,Random Forest,RF,0.3,0.8157894736842105,0.0,Y
1546958736,3,existential_threat,Logistic Regression,LR,0.4,0.8613861386138614,0.5333333333333333,N
1546958736,3,existential_threat,Random Forest,RF,0.4,0.8613861386138614,0.5714285714285714,N
1546958736,3,existential_threat,Logistic Regression,LR,0.4,0.8217821782178217,0.0,Y
1546958736,3,existential_threat,Random Forest,RF,0.4,0.8217821782178217,0.0,Y
1546958736,3,existential_threat,Logistic Regression,LR,0.5,0.8253968253968254,0.3125,N
1546958736,3,existential_threat,Random Forest,RF,0.5,0.8253968253968254,0.5161290322580645,N
1546958736,3,existential_threat,Logistic Regression,LR,0.5,0.8174603174603174,0.0,Y
1546958736,3,existential_threat,Random Forest,RF,0.5,0.8174603174603174,0.0,Y
1546958736,3,existential_threat,Logistic Regression,LR,0.6,0.8675496688741722,0.5652173913043478,N
1546958736,3,existential_threat,Random Forest,RF,0.6,0.8675496688741722,0.5263157894736842,N
1546958736,3,existential_threat,Logistic Regression,LR,0.6,0.7682119205298014,0.05405405405405406,Y
1546958736,3,existential_threat,Random Forest,RF,0.6,0.7682119205298014,0.0,Y
1546958736,3,existential_threat,Logistic Regression,LR,0.7,0.8238636363636364,0.43636363636363634,N
1546958736,3,existential_threat,Random Forest,RF,0.7,0.8238636363636364,0.5,N
1546958736,3,existential_threat,Logistic Regression,LR,0.7,0.7556818181818182,0.044444444444444446,Y
1546958736,3,existential_threat,Random Forest,RF,0.7,0.7556818181818182,0.05263157894736842,Y
1546958736,3,existential_threat,Logistic Regression,LR,0.8,0.8805970149253731,0.5384615384615384,N
1546958736,3,existential_threat,Random Forest,RF,0.8,0.8805970149253731,0.4,N
1546958736,3,existential_threat,Logistic Regression,LR,0.8,0.7611940298507462,0.0,Y
1546958736,3,existential_threat,Random Forest,RF,0.8,0.7611940298507462,0.0,Y
1546958736,3,existential_threat,Logistic Regression,LR,0.9,0.8495575221238938,0.41379310344827586,N
1546958736,3,existential_threat,Random Forest,RF,0.9,0.8495575221238938,0.13953488372093023,N
1546958736,3,existential_threat,Logistic Regression,LR,0.9,0.7212389380530974,0.136986301369863,Y
1546958736,3,existential_threat,Random Forest,RF,0.9,0.7212389380530974,0.0,Y
1935563060,4,id_target_gps,Logistic Regression,LR,0.1,0.8461538461538461,0.6666666666666666,N
1935563060,4,id_target_gps,Random Forest,RF,0.1,0.8461538461538461,0.6153846153846154,N
1935563060,4,id_target_gps,Logistic Regression,LR,0.1,0.6538461538461539,0.0,Y
1935563060,4,id_target_gps,Random Forest,RF,0.1,0.6538461538461539,0.0,Y
1935563060,4,id_target_gps,Logistic Regression,LR,0.2,0.8431372549019608,0.6363636363636364,N
1935563060,4,id_target_gps,Random Forest,RF,0.2,0.8431372549019608,0.6666666666666666,N
1935563060,4,id_target_gps,Logistic Regression,LR,0.2,0.7058823529411765,0.0,Y
1935563060,4,id_target_gps,Random Forest,RF,0.2,0.7058823529411765,0.0,Y
1935563060,4,id_target_gps,Logistic Regression,LR,0.3,0.7894736842105263,0.5555555555555556,N
1935563060,4,id_target_gps,Random Forest,RF,0.3,0.7894736842105263,0.5882352941176471,N
1935563060,4,id_target_gps,Logistic Regression,LR,0.3,0.6973684210526315,0.14814814814814814,Y
1935563060,4,id_target_gps,Random Forest,RF,0.3,0.6973684210526315,0.23076923076923078,Y
1935563060,4,id_target_gps,Logistic Regression,LR,0.4,0.801980198019802,0.6551724137931034,N
1935563060,4,id_target_gps,Random Forest,RF,0.4,0.801980198019802,0.8148148148148148,N
1935563060,4,id_target_gps,Logistic Regression,LR,0.4,0.693069306930693,0.06060606060606061,Y
1935563060,4,id_target_gps,Random Forest,RF,0.4,0.693069306930693,0.11764705882352941,Y
1935563060,4,id_target_gps,Logistic Regression,LR,0.5,0.7857142857142857,0.6301369863013698,N
1935563060,4,id_target_gps,Random Forest,RF,0.5,0.7857142857142857,0.7213114754098361,N
1935563060,4,id_target_gps,Logistic Regression,LR,0.5,0.6349206349206349,0.08,Y
1935563060,4,id_target_gps,Random Forest,RF,0.5,0.6349206349206349,0.08888888888888889,Y
1935563060,4,id_target_gps,Logistic Regression,LR,0.6,0.8145695364238411,0.5882352941176471,N
1935563060,4,id_target_gps,Random Forest,RF,0.6,0.8145695364238411,0.6363636363636364,N
1935563060,4,id_target_gps,Logistic Regression,LR,0.6,0.6622516556291391,0.28169014084507044,Y
1935563060,4,id_target_gps,Random Forest,RF,0.6,0.6622516556291391,0.07272727272727272,Y
1935563060,4,id_target_gps,Logistic Regression,LR,0.7,0.7727272727272727,0.6078431372549019,N
1935563060,4,id_target_gps,Random Forest,RF,0.7,0.7727272727272727,0.6582278481012658,N
1935563060,4,id_target_gps,Logistic Regression,LR,0.7,0.625,0.23255813953488372,Y
1935563060,4,id_target_gps,Random Forest,RF,0.7,0.625,0.19718309859154928,Y
1935563060,4,id_target_gps,Logistic Regression,LR,0.8,0.8009950248756219,0.6296296296296297,N
1935563060,4,id_target_gps,Random Forest,RF,0.8,0.8009950248756219,0.6666666666666666,N
1935563060,4,id_target_gps,Logistic Regression,LR,0.8,0.6368159203980099,0.1411764705882353,Y
1935563060,4,id_target_gps,Random Forest,RF,0.8,0.6368159203980099,0.12658227848101267,Y
1935563060,4,id_target_gps,Logistic Regression,LR,0.9,0.7389380530973452,0.4485981308411215,N
1935563060,4,id_target_gps,Random Forest,RF,0.9,0.7389380530973452,0.41304347826086957,N
1935563060,4,id_target_gps,Logistic Regression,LR,0.9,0.6991150442477876,0.2916666666666667,Y
1935563060,4,id_target_gps,Random Forest,RF,0.9,0.6991150442477876,0.13513513513513514,Y
1937427700,4,coercive_control,Logistic Regression,LR,0.1,0.8076923076923077,0.4444444444444444,N
1937427700,4,coercive_control,Random Forest,RF,0.1,0.8076923076923077,0.6666666666666666,N
1937427700,4,coercive_control,Logistic Regression,LR,0.1,0.6923076923076923,0.2,Y
1937427700,4,coercive_control,Random Forest,RF,0.1,0.6923076923076923,0.2222222222222222,Y
1937427700,4,coercive_control,Logistic Regression,LR,0.2,0.8235294117647058,0.6086956521739131,N
1937427700,4,coercive_control,Random Forest,RF,0.2,0.8235294117647058,0.8,N
1937427700,4,coercive_control,Logistic Regression,LR,0.2,0.6470588235294118,0.1,Y
1937427700,4,coercive_control,Random Forest,RF,0.2,0.6470588235294118,0.0,Y
1937427700,4,coercive_control,Logistic Regression,LR,0.3,0.7894736842105263,0.5789473684210527,N
1937427700,4,coercive_control,Random Forest,RF,0.3,0.7894736842105263,0.7567567567567568,N
1937427700,4,coercive_control,Logistic Regression,LR,0.3,0.6842105263157895,0.2,Y
1937427700,4,coercive_control,Random Forest,RF,0.3,0.6842105263157895,0.07407407407407407,Y
1937427700,4,coercive_control,Logistic Regression,LR,0.4,0.7821782178217822,0.5217391304347826,N
1937427700,4,coercive_control,Random Forest,RF,0.4,0.7821782178217822,0.6818181818181818,N
1937427700,4,coercive_control,Logistic Regression,LR,0.4,0.693069306930693,0.16216216216216217,Y
1937427700,4,coercive_control,Random Forest,RF,0.4,0.693069306930693,0.2,Y
1937427700,4,coercive_control,Logistic Regression,LR,0.5,0.8095238095238095,0.6,N
1937427700,4,coercive_control,Random Forest,RF,0.5,0.8095238095238095,0.6896551724137931,N
1937427700,4,coercive_control,Logistic Regression,LR,0.5,0.6031746031746031,0.24242424242424243,Y
1937427700,4,coercive_control,Random Forest,RF,0.5,0.6031746031746031,0.18867924528301888,Y
1937427700,4,coercive_control,Logistic Regression,LR,0.6,0.7350993377483444,0.5121951219512195,N
1937427700,4,coercive_control,Random Forest,RF,0.6,0.7350993377483444,0.6764705882352942,N
1937427700,4,coercive_control,Logistic Regression,LR,0.6,0.6357615894039735,0.12698412698412698,Y
1937427700,4,coercive_control,Random Forest,RF,0.6,0.6357615894039735,0.13333333333333333,Y
1937427700,4,coercive_control,Logistic Regression,LR,0.7,0.8011363636363636,0.5882352941176471,N
1937427700,4,coercive_control,Random Forest,RF,0.7,0.8011363636363636,0.5555555555555556,N
1937427700,4,coercive_control,Logistic Regression,LR,0.7,0.5852272727272727,0.24742268041237114,Y
1937427700,4,coercive_control,Random Forest,RF,0.7,0.5852272727272727,0.1791044776119403,Y
1937427700,4,coercive_control,Logistic Regression,LR,0.8,0.7611940298507462,0.5555555555555556,N
1937427700,4,coercive_control,Random Forest,RF,0.8,0.7611940298507462,0.5,N
1937427700,4,coercive_control,Logistic Regression,LR,0.8,0.6616915422885572,0.32,Y
1937427700,4,coercive_control,Random Forest,RF,0.8,0.6616915422885572,0.11428571428571428,Y
1937427700,4,coercive_control,Logistic Regression,LR,0.9,0.7743362831858407,0.592,N
1937427700,4,coercive_control,Random Forest,RF,0.9,0.7743362831858407,0.5252525252525253,N
1937427700,4,coercive_control,Logistic Regression,LR,0.9,0.6327433628318584,0.20952380952380953,Y
1937427700,4,coercive_control,Random Forest,RF,0.9,0.6327433628318584,0.1875,Y
1938826180,4,existential_threat,Logistic Regression,LR,0.1,0.8076923076923077,0.2857142857142857,N
1938826180,4,existential_threat,Random Forest,RF,0.1,0.8076923076923077,0.75,N
1938826180,4,existential_threat,Logistic Regression,LR,0.1,0.8076923076923077,0.0,Y
1938826180,4,existential_threat,Random Forest,RF,0.1,0.8076923076923077,0.0,Y
1938826180,4,existential_threat,Logistic Regression,LR,0.2,0.803921568627451,0.2857142857142857,N
1938826180,4,existential_threat,Random Forest,RF,0.2,0.803921568627451,0.42857142857142855,N
1938826180,4,existential_threat,Logistic Regression,LR,0.2,0.803921568627451,0.0,Y
1938826180,4,existential_threat,Random Forest,RF,0.2,0.803921568627451,0.0,Y
1938826180,4,existential_threat,Logistic Regression,LR,0.3,0.8947368421052632,0.6923076923076923,N
1938826180,4,existential_threat,Random Forest,RF,0.3,0.8947368421052632,0.631578947368421,N
1938826180,4,existential_threat,Logistic Regression,LR,0.3,0.7763157894736842,0.10526315789473684,Y
1938826180,4,existential_threat,Random Forest,RF,0.3,0.7763157894736842,0.25,Y
1938826180,4,existential_threat,Logistic Regression,LR,0.4,0.8712871287128713,0.6285714285714286,N
1938826180,4,existential_threat,Random Forest,RF,0.4,0.8712871287128713,0.6206896551724138,N
1938826180,4,existential_threat,Logistic Regression,LR,0.4,0.7227722772277227,0.0,Y
1938826180,4,existential_threat,Random Forest,RF,0.4,0.7227722772277227,0.0,Y
1938826180,4,existential_threat,Logistic Regression,LR,0.5,0.8253968253968254,0.47619047619047616,N
1938826180,4,existential_threat,Random Forest,RF,0.5,0.8253968253968254,0.6153846153846154,N
1938826180,4,existential_threat,Logistic Regression,LR,0.5,0.7619047619047619,0.0625,Y
1938826180,4,existential_threat,Random Forest,RF,0.5,0.7619047619047619,0.0,Y
1938826180,4,existential_threat,Logistic Regression,LR,0.6,0.8543046357615894,0.5217391304347826,N
1938826180,4,existential_threat,Random Forest,RF,0.6,0.8543046357615894,0.4444444444444444,N
1938826180,4,existential_threat,Logistic Regression,LR,0.6,0.8013245033112583,0.0,Y
1938826180,4,existential_threat,Random Forest,RF,0.6,0.8013245033112583,0.06666666666666667,Y
1938826180,4,existential_threat,Logistic Regression,LR,0.7,0.8409090909090909,0.46153846153846156,N
1938826180,4,existential_threat,Random Forest,RF,0.7,0.8409090909090909,0.5,N
1938826180,4,existential_threat,Logistic Regression,LR,0.7,0.8238636363636364,0.16216216216216217,Y
1938826180,4,existential_threat,Random Forest,RF,0.7,0.8238636363636364,0.0,Y
1938826180,4,existential_threat,Logistic Regression,LR,0.8,0.8706467661691543,0.5357142857142857,N
1938826180,4,existential_threat,Random Forest,RF,0.8,0.8706467661691543,0.4897959183673469,N
1938826180,4,existential_threat,Logistic Regression,LR,0.8,0.7263681592039801,0.09836065573770492,Y
1938826180,4,existential_threat,Random Forest,RF,0.8,0.7263681592039801,0.0,Y
1938826180,4,existential_threat,Logistic Regression,LR,0.9,0.8008849557522124,0.1509433962264151,N
1938826180,4,existential_threat,Random Forest,RF,0.9,0.8008849557522124,0.13043478260869565,N
1938826180,4,existential_threat,Logistic Regression,LR,0.9,0.7123893805309734,0.17721518987341772,Y
